,text,pos,imageIds,timestamp,misspellings,news_company_found,language,num_emoji,num_hashtags,profane,retweet,label
9492,"[34, 329, 257, 1]",JJ NN NN NN,sandyA_real_14,1351556583,0,0,cy,0,2,0,0,1
9493,"[16, 5, 2050, 522, 7, 2202, 1488, 1359, 82, 1]",NN VBZ JJ VBN NN VBG JJ NN NN VBP,sandyA_real_40,1351593890,3,0,en,0,2,0,1,1
9494,"[2050, 522, 7, 2202, 1488, 1359, 82, 1]",NNS VBN NN VBG JJ NN NN VBP,sandyA_real_40,1351578677,2,0,en,0,2,0,0,1
9495,"[46, 1260, 475, 1045, 1862, 428, 7297, 1497, 1, 1045, 6, 1094]",NN NNS VBG RB JJ NN NN NNS JJ JJ NN NN,sandyA_real_14,1351573924,2,0,en,0,4,0,0,1
9496,"[5, 142, 554, 5, 25, 5, 413, 1]",NN NN NN NN NN NN NN NN,sandyA_real_20,1351610799,1,0,en,0,1,1,1,1
9497,"[7, 629, 122, 76, 3, 8, 831, 76, 4, 831, 6, 122, 2, 1, 7298, 2906]",NN VBG JJ JJ JJ NN CD NN JJ CD JJ NN NN NN NN NN,sandyA_real_06,1351568546,5,0,ar,0,7,0,0,1
9498,"[248, 69, 471, 371, 306, 218, 2, 1, 6, 371, 12]",VBG NN NNS VBP NN NN NN JJ JJ NN IN,sandyA_real_04,1351562913,2,0,en,0,4,0,0,1
9499,"[7299, 7300, 1, 2]",NN NN NN NN,sandyA_real_18,1351799568,2,0,en,0,4,0,0,1
9500,"[3, 8, 41, 223, 186, 1]",JJ NN NN NN NN NN,sandyA_real_18,1351619827,0,0,en,0,1,0,0,1
9501,"[223, 65, 2, 1, 941, 46, 999, 311, 65, 93, 1]",NN NN NN JJ NN NN JJ NN NN VBN NN,sandyA_real_18,1351691564,1,0,ar,0,2,0,1,1
9502,"[5, 231, 123, 676, 5, 6, 1]",NN DT NN NN NN NN NN,sandyA_real_14,1351561773,2,0,en,0,2,0,1,1
9503,"[1041, 1041, 92, 1]",NN NN NN NN,sandyA_real_27,1351618014,0,0,tr,0,1,0,0,1
9504,"[3714, 897, 7301, 228, 3, 8, 1]",NNS VBP NN IN JJ NN NN,sandyA_real_03,1351565979,2,0,en,0,1,0,0,1
9505,"[2692, 11, 2, 1, 1391, 13]",NN CC NN NN NN NN,sandyA_real_05,1351547325,2,0,en,0,4,0,0,1
9506,"[6, 186, 69, 1]",JJ NN NN NN,sandyA_real_18,1351623043,1,0,en,0,1,0,0,1
9507,"[44, 34, 1, 13, 7302]",NN JJ NN NN NN,sandyA_real_21,1351569295,2,0,en,0,2,1,0,1
9508,"[178, 1]",NN NN,sandyA_real_05,1351538254,0,0,en,0,1,1,0,1
9509,"[7303, 2145, 7304, 1]",VBN NN NN NN,sandyA_real_18,1351642020,1,0,en,0,2,0,0,1
9510,"[1, 73, 169, 34]",NN NN NN NN,sandyA_real_05,1351549147,0,0,en,0,2,0,0,1
9511,"[117, 119, 11, 1, 137]",NN CD NN JJ NN,sandyA_real_04,1351566376,0,0,es,0,3,0,0,1
9512,"[67, 5, 122, 455, 2195, 131, 451, 428, 218, 6, 1]",NN NN NN NNS VBG NN NN NN NN JJ NN,sandyA_real_04,1351562622,2,0,en,0,1,0,1,1
9513,"[296, 970, 7, 745, 401, 383, 163, 388, 492, 63, 1]",NN VBD JJ JJ NN VBP VBN VBG RB VBN NN,sandyA_real_03,1351560938,3,0,en,0,1,0,0,1
9514,"[47, 297, 34, 44, 199, 1]",JJ NN NN VBD NN NN,sandyA_real_21,1351571637,1,0,en,0,2,1,0,1
9515,"[172, 1, 7, 98, 5, 744, 645, 1216, 270, 92, 245, 26]",JJS NN NN RB JJ NN NN VBD NN NN NNS NN,sandyA_real_13,1351658580,2,0,en,0,1,0,1,1
9516,"[1, 5, 2694, 7, 25]",JJ NN NN NN NN,sandyA_real_20,1351589600,2,0,en,0,1,0,1,1
9517,"[491, 76, 6, 1]",NN NN JJ NN,sandyA_real_06,1351568236,1,0,es,0,1,0,0,1
9518,"[5, 1284, 6, 2, 142, 44, 1, 75]",NN RBS JJ NN NN VBD JJ NN,sandyA_real_03,1351555227,4,0,en,0,6,1,1,1
9519,"[1666, 1, 73]",NN NN NN,sandyA_real_18,1351655179,1,0,en,0,3,0,0,1
9520,"[610, 27, 6, 330, 1, 3547]",NNS VBP JJ NN NN NN,sandyA_real_01,1351572524,1,0,en,0,3,0,0,1
9521,"[2096, 1020, 155, 1]",RB NNS VBD JJ,sandyA_real_05,1351580871,0,0,sv,0,1,0,0,1
9522,"[1, 226, 7305, 7306, 7307]",JJ NN JJ NN NN,sandyA_real_05,1351603327,0,0,en,0,1,0,0,1
9523,"[906, 1, 1849, 122]",NN NN NN NN,sandyA_real_07,1351598457,1,0,cy,0,4,0,0,1
9524,"[1, 7, 139, 179, 223, 243, 3, 8, 22, 22]",JJ NN VBN NN NN VBP JJ NN NN NN,sandyA_real_18,1351647397,1,0,ar,0,1,0,0,1
9525,"[1484, 7, 1, 6, 2]",NN NN NN NNS NN,sandyA_real_18,1351630154,2,0,en,0,3,0,0,1
9526,"[275, 1426, 209, 134, 1892, 200, 41, 1, 798, 3645, 2]",NN VBN NN VBN JJ JJ NN NN JJ NN NN,sandyA_real_10,1351523496,3,0,en,0,5,0,0,1
9527,"[1662, 7, 25, 1]",JJ NN NN NN,sandyA_real_36,1351567739,1,0,en,0,1,0,0,1
9528,"[40, 226, 323, 1]",VBD JJ NN NN,sandyA_real_05,1351540152,0,0,en,0,1,0,0,1
9529,"[906, 73, 1]",NN NN NN,sandyA_real_07,1351551585,0,0,en,1,2,0,0,1
9530,"[149, 1, 7, 672, 87]",JJ JJ NN NNS RB,sandyA_real_20,1351605273,0,0,en,0,1,0,0,1
9531,"[421, 358, 252, 364, 51, 675, 447, 1]",NN NN NN NN RB JJ VBZ JJ,sandyA_real_14,1351561431,0,0,es,0,1,0,0,1
9532,"[25, 256, 280, 210, 6, 1]",NN VBP VBN JJ NN NN,sandyA_real_20,1351631251,1,0,en,0,2,0,0,1
9533,"[35, 420, 1, 1771]",JJ NN NN NN,sandyA_real_03,1351563350,1,0,en,0,2,0,0,1
9534,"[25, 1662, 7, 1]",NN JJ NN NN,sandyA_real_18,1351617020,1,0,tl,0,1,0,0,1
9535,"[200, 41, 114, 5, 71, 209, 134, 1892, 1]",JJ NN NN NN NN NN VBN JJ NN,sandyA_real_10,1351549644,2,0,en,0,1,1,1,1
9536,"[11, 311, 341, 7308, 1521, 12, 1]",RB JJ NN FW NN IN NN,sandyA_real_18,1351710841,0,0,es,0,1,0,0,1
9537,"[7309, 7, 34, 256, 6, 69, 1]",NN NN JJ VBP JJ NN NN,sandyA_real_20,1351621331,2,0,en,0,1,0,0,1
9538,"[69, 1, 7310]",NN NN NN,sandyA_real_04,1351592415,1,0,en,0,2,0,0,1
9539,"[587, 743, 5, 47, 297, 6, 1]",RB JJ NN JJ NN NN NN,sandyA_real_20,1351622285,2,0,en,0,2,0,1,1
9540,"[2, 347, 224, 35, 2, 1, 224, 13, 7311]",NN VBZ JJ JJ NN NN NN NN NN,sandyA_real_12,1351611279,2,0,en,0,6,0,0,1
9541,"[68, 1]",JJ NN,sandyA_real_13,1351623200,0,0,en,0,1,0,0,1
9542,"[166, 35, 1]",JJR NN NN,sandyA_real_21,1351708796,0,0,en,0,1,0,0,1
9543,"[434, 41, 6, 65, 1, 7312]",VBG NN RB JJ NN NN,sandyA_real_21,1351562874,2,0,en,0,4,0,0,1
9544,"[63, 186, 1, 75]",VBN NN NN NN,sandyA_real_17,1351639010,1,0,da,0,2,0,0,1
9545,"[6, 1, 3717]",JJ NN NN,sandyA_real_18,1351675711,1,0,so,0,3,0,0,1
9546,"[256, 566, 645, 1]",VB NNS JJR NN,sandyA_real_13,1351616401,1,0,en,0,2,0,0,1
9547,"[3, 7, 200, 41, 3, 9, 209, 63, 234, 1]",JJ NN JJ NN JJ NN NN VBD JJ NN,sandyA_real_07,1351548722,0,0,en,0,1,0,0,1
9548,"[6, 1]",NN NN,sandyA_real_18,1351630622,1,0,tl,0,2,0,0,1
9549,"[34, 581, 7, 2, 1]",JJ NN NN NN NN,sandyA_real_33,1351470394,0,0,en,0,1,0,0,1
9550,"[2182, 7, 165, 137, 1, 1]",JJ NN JJ NN NN NN,sandyA_real_14,1351554702,1,0,en,0,1,0,0,1
9551,"[565, 7, 1]",RB NN NN,sandyA_real_33,1351548193,1,0,tl,0,1,0,0,1
9552,"[3699, 3700, 695, 293, 235, 1]",VBN NN VBN VBG NN NN,sandyA_real_18,1351636527,0,0,en,0,1,0,0,1
9553,"[47, 297, 1]",JJ NN NN,sandyA_real_09,1351651442,0,0,en,0,1,0,0,1
9554,"[3718, 29, 200, 41, 2682, 7313, 3, 8, 1, 26]",JJ NNS JJ NN CD JJ JJ NN NN NN,sandyA_real_10,1351593297,2,0,ru,0,2,0,0,1
9555,"[457, 7314, 1432, 253, 1]",NN NN NN JJ NN,sandyA_real_04,1351571010,1,0,es,0,2,0,0,1
9556,"[66, 7, 186, 69, 1]",JJ NN NN NN NN,sandyA_real_18,1351625895,0,0,en,0,1,0,0,1
9557,"[3, 8, 41, 69, 2, 1]",JJ NN NN NN NN NN,sandyA_real_03,1351557286,0,0,en,1,2,0,0,1
9558,"[6, 282, 186, 1]",RB JJ NN NN,sandyA_real_18,1351684150,1,0,en,0,1,0,0,1
9559,"[67, 1, 2, 226, 1877, 34, 25, 71]",NN JJ NN NN VBN JJ NN NN,sandyA_real_05,1351533445,0,0,en,0,7,1,0,1
9560,"[1383, 47, 297, 63, 2872, 25, 1, 6]",VBN JJ NN VBD RB JJ NN NN,sandyA_real_20,1351623837,1,0,en,0,2,0,0,1
9561,"[586, 1, 5, 34, 16, 72, 229, 26]",NN NN NN JJ NN NN VBP NN,sandyA_real_05,1351538750,2,0,en,0,1,0,1,1
9562,"[166, 47, 304, 6, 265, 99, 1, 312, 84]",JJR JJ NN RB RB JJ JJ NNS NNS,sandyA_real_20,1351645149,1,0,en,0,1,0,0,1
9563,"[142, 554, 1351, 5, 198, 6, 770, 601, 252, 1658, 7315, 1]",JJ NN NN NN VBP RB CD NN NN NN VBZ JJ,sandyA_real_09,1351555901,3,0,en,0,1,1,1,1
9564,"[293, 1492, 6, 1896, 2201, 1, 12]",VBG NN JJ JJ NN NN IN,sandyA_real_36,1351563309,1,0,en,0,1,0,0,1
9565,"[1583, 69, 302, 1, 3706, 3707, 293, 1492, 1896, 2201, 22]",VBG NN VBD JJ NNS JJ NN NN JJ NN NN,sandyA_real_36,1351569296,2,0,en,0,1,0,0,1
9566,"[71, 256, 1229, 3719, 134, 1667, 92, 1, 416]",NN VBP NN NN VBN JJ RB VBZ NN,sandyA_real_27,1351611120,2,0,en,0,4,1,0,1
9567,"[1, 123, 969]",JJ NN NN,sandyA_real_33,1351539401,0,0,en,0,3,0,0,1
9568,"[410, 224, 1092, 6, 179, 12, 1664, 2186, 1, 254, 1780]",RB JJ NNS IN NN IN NN VBG JJ NN NN,sandyA_real_12,1351612606,3,0,en,0,3,0,0,1
9569,"[142, 1396, 1, 5, 25, 458, 36, 116, 644, 41]",NN NN JJ NN VBP RB RB VB JJ NN,sandyA_real_18,1351622052,1,0,en,0,1,0,1,1
9570,"[734, 9, 242, 3606, 217, 449, 1219, 60, 440, 53, 31, 71, 1]",NN NN NN VBD JJ NN NN VBP JJR NNS IN NN NN,sandyA_real_27,1351614464,0,0,en,0,1,1,0,1
9571,"[65, 293, 7316, 6, 1894, 7317, 1]",JJ NN NNS VBP VBG NNS NN,sandyA_real_36,1351562149,1,0,en,0,1,0,0,1
9572,"[120, 2016, 1, 5, 484, 340, 151, 1747, 47, 297, 601, 163, 12]",UH NN JJ NN NN TO VB JJ JJ NN NN NN IN,sandyA_real_20,1351622715,2,0,en,0,1,0,1,1
9573,"[2675, 137, 859, 1, 2, 362, 2546, 463, 1188]",JJ NN NN JJ NN NN VBD JJ NN,sandyA_real_05,1351545770,2,0,en,0,6,0,0,1
9574,"[1, 2, 616, 35, 122, 34, 73, 1559, 35, 1297]",JJ NN NN NN NN NN NN JJ NN NN,sandyA_real_03,1351558345,1,0,en,0,7,0,0,1
9575,"[7318, 7319, 1, 476, 9, 242, 484, 340, 3483, 40, 108, 1318, 228]",NN VBG JJ NN NN NN NN TO VBN VBD RB VBN NN,sandyA_real_16,1351613782,0,0,en,0,1,1,0,1
9576,"[73, 311, 11, 71, 1, 2, 7320]",NN NN NN NN JJ NN NN,sandyA_real_18,1351630393,1,0,en,0,5,1,0,1
9577,"[120, 44, 36, 355, 1217, 1, 3470, 1131, 2635, 1280, 191]",UH VBD RB NN NNS VBP VBN NNS JJ NN NN,sandyA_real_44,1351617198,1,0,en,0,1,1,0,1
9578,"[1102, 361, 16, 3, 8, 140, 2, 3535]",NN VBD JJ JJ NN VBG NN NN,sandyA_real_21,1351571127,0,0,en,0,0,0,0,1
9579,"[24, 16, 311, 3, 8, 41, 11, 1760, 1]",JJ NN VBZ JJ NN NN RB VBD NN,sandyA_real_18,1351684615,0,0,en,0,1,0,0,1
9580,"[371, 306, 218, 811, 63, 1, 6]",JJ NN NN VBZ VBN NN NN,sandyA_real_04,1351565333,2,0,en,0,4,0,0,1
9581,"[3657, 200, 41, 244, 611, 2010, 469, 2436, 234, 2, 209, 134]",NNS JJ NN MD VB JJ NNS NN JJ NN NN VBN,sandyA_real_10,1351523466,0,0,en,0,0,0,0,1
9582,"[2, 347, 224, 1, 19, 7321, 7322, 39]",NN VBZ JJ JJ NN JJ NNS NNS,sandyA_real_12,1351606799,0,0,en,0,1,0,0,1
9583,"[7323, 52, 305, 137, 7324, 1, 1866, 153, 162, 139, 829, 7325]",NN CD NN NN VBZ JJ NNS RB VBP VBN NN NN,sandyA_real_05,1351529876,1,0,en,0,0,0,0,1
9584,"[745, 401, 59, 383, 163, 1390, 1]",JJ NN NN VBP VBN NN NN,sandyA_real_03,1351561983,3,0,en,0,1,0,0,1
9585,"[1, 1783, 7326]",NN NN NNS,sandyA_real_20,1351705664,0,0,en,0,1,0,0,1
9586,"[69, 1201, 6, 127, 84, 13, 273, 2399, 2, 190]",NN VBG JJ NN NNS VBP JJ NN NN NN,sandyA_real_01,1351596084,5,0,en,0,5,0,0,1
9587,"[121, 547, 1, 2713, 7327, 900]",NNS VBG NN IN NNS VBP,sandyA_real_22,1351597580,0,0,en,0,1,0,0,1
9588,"[132, 213, 7328, 640, 69, 309, 235, 1]",VBG NN NNS VBD NN NNS VBP JJ,sandyA_real_18,1351655385,1,0,en,1,3,0,0,1
9589,"[3477, 1, 1470, 7329, 7330, 7331, 1059]",VBG JJ RB NN NN NN NN,sandyA_real_27,1351622733,1,0,en,0,1,0,0,1
9590,"[3720, 440, 92, 134, 1, 26, 416]",VBN JJ NN VBN JJ NNS NN,sandyA_real_16,1351617362,3,0,en,0,4,0,0,1
9591,"[1390, 1]",NN NN,sandyA_real_34,1351712691,0,0,en,0,1,0,0,1
9592,"[293, 235, 93, 1]",NN NN VBZ JJ,sandyA_real_18,1351633722,0,0,sv,0,1,0,0,1
9593,"[660, 485, 1129, 734, 694, 540, 72, 2, 6]",NN NN JJ NN NN JJ NN NN NN,sandyA_real_03,1351575881,1,0,en,0,2,0,0,1
9594,"[47, 877, 297, 69, 330, 1]",JJ JJS NN NN NN NN,sandyA_real_14,1351624580,0,0,en,0,1,0,0,1
9595,"[3721, 166, 35, 104, 1, 19, 1553, 69, 2714, 3722, 250]",NN RBR NN VBG JJ NN NN NN NN NNS VBP,sandyA_real_21,1351563266,2,0,en,0,8,0,0,1
9596,"[2, 562, 309, 571, 353, 547, 383, 163, 59, 770, 76, 6, 7332]",NN NN NNS VBP NN VBG JJ NNS VBP CD NN NNS VBP,sandyA_real_21,1351562064,4,0,en,0,0,0,0,1
9597,"[671, 721, 226, 309, 1, 7333, 539, 222, 7, 25, 226, 101, 915]",JJS JJ JJ NNS VBD JJ CD NN NN VBD JJ NN NNS,sandyA_real_05,1351549712,0,0,en,0,1,0,0,1
9598,"[1109, 471, 917, 1352, 257, 13, 2, 1, 315, 2169, 879, 283, 89, 457]",RB NNS JJ NN NN NN NN NN RB VB NN NN PRP VBP,sandyA_real_11,1351530130,2,0,en,0,6,0,0,1
9599,"[47, 297, 6, 278, 519, 545, 99, 1, 845, 104]",JJ NN JJ JJ NN VBZ VBN JJ NN NN,sandyA_real_20,1351575324,2,0,en,0,3,0,0,1
9600,"[34, 169, 186, 588, 291, 1]",JJ NN NN NN NN NN,sandyA_real_18,1351632353,0,0,en,0,1,0,0,1
9601,"[7334, 1, 1363, 32, 128, 16, 7335]",VBN JJ NN VBD JJ NN NN,sandyA_real_25,1351657718,1,0,en,0,2,0,0,1
9602,"[128, 275, 95, 763, 49, 59, 7336, 154, 1, 224, 6, 662]",JJ NNS VBP JJ JJ NN NN NN NN NN JJ NN,sandyA_real_12,1351696297,2,0,en,0,1,0,0,1
9603,"[2315, 318, 327, 488, 2715, 2082, 303, 32, 27, 176, 197, 3723, 6, 1, 644]",NN VBZ NNS VB JJR NNS NNS VBD RB VBG RB NN JJ NN NN,sandyA_real_18,1351624191,1,0,en,0,3,0,0,1
9604,"[1794, 179, 410, 224, 518, 35, 256, 7337, 1, 19]",RB NN JJ NN JJ NN VBP NN NN NN,sandyA_real_12,1351607495,0,0,en,0,0,0,0,1
9605,"[368, 1716, 353, 426, 1]",RB VBD NN NN NN,sandyA_real_10,1351518931,0,0,en,0,0,0,0,1
9606,"[200, 41, 44, 40, 24, 1, 7338, 1061]",JJ NN NN VBD JJ JJ NN NNS,sandyA_real_10,1351539747,0,0,en,0,1,1,0,1
9607,"[2, 562, 309, 547, 745, 76, 35, 161, 1239, 163]",NN NN NNS VBG JJ NN NNS RB VBD NNS,sandyA_real_03,1351561453,2,0,en,0,0,0,0,1
9608,"[1523, 265, 3724, 1, 751, 1196, 272, 11, 7339, 7340, 3725]",VBG VB NN NN VBG JJ NNS JJ JJ NN JJ,sandyA_real_11,1351546472,2,0,en,0,1,0,0,1
9609,"[906, 388, 58, 2624, 19, 1254, 209, 417, 274, 1]",IN VBG JJ NN NN NNS VBP VBN RB JJ,sandyA_real_10,1351542674,0,0,en,0,1,0,0,1
9610,"[1357, 6, 186, 640, 1]",NN JJ NNS VBD NN,sandyA_real_18,1351617241,1,0,en,0,1,0,0,1
9611,"[76, 104, 6, 1, 114, 114, 7341, 7]",NN VBG JJ JJ NN NN NN NN,sandyA_real_20,1351630986,3,0,en,0,2,0,0,1
9612,"[1, 7342]",JJ NN,sandyA_real_21,1351561518,0,0,en,0,1,0,0,1
9613,"[7343, 141, 961, 7344, 205, 1]",JJ CD CD NNS VBD JJ,sandyA_real_17,1351630430,0,0,en,0,1,0,0,1
9614,"[1, 330, 47, 297, 181, 192, 2552, 471, 7345]",JJ NN JJ NN JJ NN RB NNS VBD,sandyA_real_20,1351625910,0,0,en,0,1,0,0,1
9615,"[123, 1, 779, 49, 272, 47, 81, 7346, 2, 19, 1]",NN JJ JJ JJ NNS JJ NN NN NN NN NN,sandyA_real_33,1351452544,1,0,en,0,5,0,0,1
9616,"[1091, 440, 744, 645, 92, 606, 1]",NN NN NN NN NN NN NN,sandyA_real_27,1351612500,0,0,en,0,2,0,0,1
9617,"[100, 242, 2561, 34, 1, 7347]",NN VBD JJ JJ NN NN,sandyA_real_27,1351616761,2,0,en,0,2,0,0,1
9618,"[142, 7348, 1, 2674, 6]",NN NN NN NN NN,sandyA_real_20,1351601378,1,0,en,0,1,0,0,1
9619,"[2, 562, 309, 739, 64, 353, 547, 676, 291, 7349, 1980]",NN NN NNS JJ NNS NN VBG NN NN NN NN,sandyA_real_51,1351564732,1,0,en,0,0,0,0,1
9620,"[220, 2632, 396, 226, 101, 915, 396, 1392, 2, 1, 1889]",NN VBZ JJ NN NN NNS JJ NN NN NN NN,sandyA_real_05,1351531682,0,0,en,1,3,0,0,1
9621,"[34, 31, 388, 7350, 1]",NN IN VBG NN NN,sandyA_real_09,1351561898,0,0,en,0,1,0,0,1
9622,"[18, 38, 29, 101, 1]",NNS VBG NNS NN NN,sandyA_real_21,1351581602,0,0,en,0,1,0,0,1
9623,"[7351, 137, 695, 859, 1302, 2611, 226, 40, 1877, 34, 2]",CD NN VBD JJ NNS JJ NN VBD JJ JJ NN,sandyA_real_05,1351549258,1,0,en,0,2,0,0,1
9624,"[7352, 2448, 578, 7353, 474, 1259, 1094, 546, 1]",JJ NNS VBP NNS VBP NNS VB NN NN,sandyA_real_22,1351597941,1,0,en,0,2,0,0,1
9625,"[7354, 114, 1, 5, 327, 166, 35, 587, 278, 52]",JJ NN NN NN VBZ JJR NN RB JJ CD,sandyA_real_22,1351560221,3,0,en,0,1,0,1,1
9626,"[7355, 7, 474, 7356, 19, 167, 992, 2]",JJS NN NN JJ NN NN NN NN,sandyA_real_05,1351536353,1,0,en,0,3,0,0,1
9627,"[721, 613, 440, 566, 1, 751, 172, 229]",NN NN NN NNS JJ VBG JJS NN,sandyA_real_13,1351615233,1,0,en,1,2,0,0,1
9628,"[843, 104, 719, 770, 59, 383, 163, 6, 13, 1, 52, 34]",NN VBG $ CD NN VBP VBN JJ NN VBD CD NN,sandyA_real_21,1351563056,4,0,en,0,3,0,0,1
9629,"[602, 3726, 6, 2668, 1]",JJ NN NN NN NN,sandyA_real_06,1351564607,3,0,en,0,2,0,0,1
9630,"[235, 337, 282, 186, 26, 258, 1]",NN JJ JJ NN NN NN NN,sandyA_real_17,1351626135,2,0,en,0,2,0,0,1
9631,"[11, 229, 361, 27, 181, 192, 35, 1, 7357]",JJ NN VBD NN JJ NN VBD NN NN,sandyA_real_20,1351632912,1,0,en,0,3,0,0,1
9632,"[73, 223, 644, 293, 235, 6, 120, 1066, 7358, 1]",NN NN NN NN NN IN JJ NN NN NN,sandyA_real_18,1351617910,1,0,en,0,2,0,0,1
9633,"[1, 11, 71, 34, 27]",JJ NNS VBP JJ NN,sandyA_real_05,1351609581,0,0,en,0,1,1,0,1
9634,"[2716, 1142, 3, 8, 7359, 249, 166, 35, 1, 87, 1671]",JJ RB JJ NN NN RB JJR NN NN RB NN,sandyA_real_22,1351556724,0,0,en,0,1,0,0,1
9635,"[35, 70, 458, 2, 7360, 329, 551, 51, 256]",NN VBD JJ NN NN NN NN RB VB,sandyA_real_03,1351572820,0,0,en,0,0,0,0,1
9636,"[11, 186, 7361, 7362, 69, 137, 1, 6, 198]",JJ NN NN VBD NN NN NN RB JJ,sandyA_real_18,1351636339,1,0,en,0,4,0,0,1
9637,"[312, 84, 56, 99, 1, 59, 3697, 59, 2058, 700, 3546, 101, 7, 93]",NNS NNS NN VBD JJ JJ NNS VBP NNS VBG NN NN NN NN,sandyA_real_18,1351620993,0,0,en,0,3,0,0,1
9638,"[67, 3, 8, 210, 221, 77, 1279, 1]",JJ JJ NN NN MD VB NN NN,sandyA_real_17,1351622035,0,0,en,0,1,0,0,1
9639,"[34, 166, 47, 304, 3704, 1735, 27, 1553, 4]",JJ JJR JJ NN NN VBD JJ NN NN,sandyA_real_03,1351557682,3,0,en,0,2,0,0,1
9640,"[140, 56, 353, 7363, 1291, 49, 19, 1, 6]",VBG NN NN NN NNS JJ NN NN NN,sandyA_real_03,1351562330,1,0,en,0,2,0,0,1
9641,"[309, 1, 2391, 1865, 416, 2996, 84, 99]",NNS JJ NNS VBG NN VBD NNS VBD,sandyA_real_27,1351637674,1,0,en,0,2,0,0,1
9642,"[128, 224, 1, 77, 230, 39, 1361, 1346, 84]",JJ NN NN NN NN NNS VBG NN NNS,sandyA_real_12,1351613954,0,0,en,0,1,0,0,1
9643,"[745, 401, 59, 383, 163, 35, 1]",JJ NN NN VBP VBN JJ NN,sandyA_real_03,1351555684,3,0,en,0,1,0,0,1
9644,"[841, 104, 47, 297, 348, 502, 1, 6]",VBG VBG JJ NN JJ NN NN NN,sandyA_real_20,1351602764,1,0,en,0,2,0,0,1
9645,"[117, 92, 245, 12, 7364, 7365, 1494, 1]",NN JJ NNS IN JJ NN NN NN,sandyA_real_27,1351615915,1,1,en,0,1,0,0,1
9646,"[1, 324, 44, 657, 693, 943, 1289]",NN VBD JJ NN IN NN NN,sandyA_real_18,1351653885,2,0,en,0,3,1,0,1
9647,"[209, 134, 1, 7366]",NN VBN JJ RB,sandyA_real_07,1351566421,1,0,en,6,2,0,0,1
9648,"[34, 3, 8, 36, 2, 1898, 51, 1285, 464, 13, 1]",JJ JJ NN RB NN NN RB JJ NN IN NN,sandyA_real_18,1351727995,2,0,en,0,3,0,0,1
9649,"[7367, 200, 41, 26, 417, 274, 67, 1, 683]",NN JJ NN RB VBD RB JJ JJ NN,sandyA_real_07,1351555465,3,0,en,2,3,0,0,1
9650,"[16, 524, 2, 1, 47, 81, 48, 58, 805, 47, 81, 750, 53, 31]",NN CC NN NN JJ NN JJ JJ NN JJ NN NNS VBZ IN,sandyA_real_33,1351453041,0,0,en,0,3,0,0,1
9651,"[1, 257, 25]",JJ NN NN,sandyA_real_14,1351619843,0,0,en,0,1,0,0,1
9652,"[3721, 166, 35, 104, 1, 19, 1553, 69, 2714, 3722, 250]",NN RBR NN VBG JJ NN NN NN NN NNS VBP,sandyA_real_21,1351564387,2,0,en,0,8,0,0,1
9653,"[448, 383, 163, 166, 7368, 2688, 269, 7369, 3727, 1433, 1, 6]",NNS VBP NNS JJR NN VBD JJ JJ NN NN JJ NN,sandyA_real_20,1351578319,3,0,en,0,2,0,0,1
9654,"[52, 1179, 121, 103, 1]",CD JJS NN VBN NN,sandyA_real_18,1351660997,0,0,en,0,1,0,0,1
9655,"[312, 55, 3, 8, 87, 1, 191]",NNS VBP JJ NN JJ NN NN,sandyA_real_14,1351580560,0,0,en,0,2,1,0,1
9656,"[40, 24, 6, 1, 7370, 122, 6]",VBD JJ JJ NN NN NN NN,sandyA_real_03,1351620287,2,0,en,0,4,0,0,1
9657,"[410, 224, 604, 35, 179, 3728, 385, 75, 1, 6, 493]",RB JJ NNS VBP NN VBG NN NN JJ NN NN,sandyA_real_12,1351605025,3,0,en,0,3,0,0,1
9658,"[849, 1742, 744, 645, 1887, 3720, 440, 92, 245, 26, 7371, 134, 1]",VBN NN NN NN VBD JJ NN JJ NNS VBP RB VBN NN,sandyA_real_13,1351612982,2,0,en,0,1,0,0,1
9659,"[2710, 886, 864, 1, 1386, 7]",NN NNS JJ NN NN NN,sandyA_real_22,1351589354,0,0,en,0,1,0,0,1
9660,"[1, 132, 273, 2, 1, 19, 2986, 69, 122, 29, 1524]",JJ VBG JJ NN NN NN NN NN NN NNS VBP,sandyA_real_03,1351604911,2,0,en,0,8,0,0,1
9661,"[509, 615, 2, 3729, 6, 1898, 5, 347, 2064, 6, 600, 7372, 7373]",RB VBZ NN NN NN NN NN VBZ JJ JJ CD NN NN,sandyA_real_49,1351615272,2,1,en,0,1,0,1,1
9662,"[92, 440, 26, 562, 1, 2]",RB JJR JJ NN NN NN,sandyA_real_27,1351611999,1,0,en,0,3,0,0,1
9663,"[109, 52, 450, 1, 7374]",VB CD JJR NN NN,sandyA_real_14,1351564942,1,0,en,0,2,0,0,1
9664,"[342, 2927, 166, 47, 304, 35, 1]",NN VBD JJR JJ NN NN NN,sandyA_real_03,1351557074,0,0,en,0,1,0,0,1
9665,"[1658, 2684, 770, 383, 252, 166, 35, 1487, 1, 6]",NN CD CD NN NN RBR NN VBD JJ NN,sandyA_real_09,1351559106,2,0,en,0,2,0,0,1
9666,"[342, 7, 571, 1, 104, 131, 451, 428, 306, 218]",NN NN NN NN VBG NN NN NN NN NN,sandyA_real_04,1351568644,0,0,en,0,1,0,0,1
9667,"[1093, 92, 258, 34, 2, 1, 7375]",NN NN NN JJ NN NN NN,sandyA_real_27,1351608630,1,0,en,0,5,0,0,1
